0
7.8125
15.625
23.438
31.25
39.062
46.875
54.688
62.5
70.312
78.125
85.938
93.75
101.56
109.38
117.19
125
132.81
140.62
148.44
156.25
164.06
171.88
179.69
187.5
195.31
203.12
210.94
218.75
226.56
234.38
242.19
250
257.81
265.62
273.44
281.25
289.06
296.88
304.69
312.5
320.31
328.12
335.94
343.75
351.56
359.38
367.19
375
382.81
390.62
398.44
406.25
414.06
421.88
429.69
437.5
445.31
453.12
460.94
468.75
476.56
484.38
492.19
500
507.81
515.62
523.44
531.25
539.06
546.88
554.69
562.5
570.31
578.12
585.94
593.75
601.56
609.38
617.19
625
632.81
640.62
648.44
656.25
664.06
671.88
679.69
687.5
695.31
703.12
710.94
718.75
726.56
734.38
742.19
750
757.81
765.62
773.44
781.25
789.06
796.88
804.69
812.5
820.31
828.12
835.94
843.75
851.56
859.38
867.19
875
882.81
890.62
898.44
906.25
914.06
921.88
929.69
937.5
945.31
953.12
960.94
968.75
976.56
984.38
992.19
1000
1007.8
1015.6
1023.4
1031.2
1039.1
1046.9
1054.7
1062.5
1070.3
1078.1
1085.9
1093.8
1101.6
1109.4
1117.2
1125
1132.8
1140.6
1148.4
1156.2
1164.1
